group,n,diff
26,5,-0.1572231054306031
26,6,-0.154843568801879
26,4,-0.151699781417846
26,7,-0.1440814733505249
26,7,-0.14347243309021
26,7,-0.134543657302856
26,8,-0.128016829490661
26,7,-0.11867344379425
26,6,-0.113736033439636
26,6,-0.1081063747405999
26,8,-0.107587456703186
26,7,-0.1044207811355591
19,109,-2.125113487243652
19,47,-1.572501420974731
19,4,-0.991937398910522
19,16,-0.91903281211853
19,7,-0.9113118648529048
19,17,-0.8231348991394041
19,5,-0.8229305744171139
19,4,-0.7766439914703369
19,16,-0.7755863666534419
19,10,-0.7190233469009399
19,5,-0.7041697502136229
19,17,-0.7040469646453851
19,15,-0.6490862369537349
19,15,-0.5828342437744141
19,6,-0.5078305006027222
19,4,-0.4784504175186151
19,5,-0.3820235729217529
19,4,-0.375365614891052
19,10,-0.3469957113265991
19,19,-0.330060958862304
19,23,-0.322824954986572
19,11,-0.3133362531661981
19,14,-0.3090028762817381
19,5,-0.277868747711181
19,4,-0.2593691349029541
19,6,-0.246201038360595
19,512,-0.2371119260787959
19,11,-0.2353599071502681
19,4,-0.230858206748962
19,15,-0.2295833826065059
19,11,-0.2289148569107051
19,46,-0.1638998985290521
19,8,-0.1450132131576529
19,8,-0.1440740823745721
19,10,-0.1423699855804439
19,3,-0.1391069889068599
19,19,-0.1313761472702019
19,6,-0.1258716583251951
19,59,-0.1198463439941399
19,8,-0.107664108276367
19,5,-0.1065026521682739
19,5,-0.1065026521682739
19,12,-0.1063433885574341
19,5,-0.106088757514953
19,8,-0.1027538776397701
19,9,-0.100077152252197
19,256,-0.09997439384460403
19,6,-0.09584963321685792
19,10,-0.09270131587982113
19,3,-0.0879160165786741
19,10,-0.08635509014129594
19,7,-0.08349263668060303
19,6,-0.07764589786529498
19,5,-0.07208073139190607
19,7,-0.07036733627319293
19,15,-0.06905508041381793
19,7,-0.06902599334716797
19,20,-0.06878185272216797
19,13,-0.06371355056762695
19,7,-0.0632048845291131
19,6,-0.06189095973968507
19,7,-0.06032204627990701
19,7,-0.05900204181671097
19,17,-0.05739188194274902
19,18,-0.05643403530120805
19,9,-0.05544841289520197
19,6,-0.05394959449768
19,5,-0.05373013019561701
19,9,-0.05338561534881592
19,8,-0.05283510684966997
24,21,-1.971656084060669
24,12,-1.287209510803222
24,5,-1.06672739982605
24,14,-1.027488708496093
24,11,-1.018961906433105
24,5,-1.018007040023803
24,7,-0.939037322998046
24,12,-0.8135449886322021
24,3,-0.7638077735900881
24,6,-0.74691617488861
24,6,-0.6744933128356929
24,4,-0.6672623157501221
24,3,-0.5013352632522581
24,3,-0.4144306182861319
24,5,-0.381496667861938
24,41,-0.368382453918457
24,4,-0.351393938064575
24,5,-0.348406076431274
24,3,-0.3382195234298702
24,3,-0.3350327014923091
24,3,-0.3296421766281119
24,4,-0.306923866271972
24,4,-0.2944141626358029
24,6,-0.2537441253662109
24,6,-0.2537441253662109
24,6,-0.2537441253662109
24,7,-0.2441843748092651
24,6,-0.2371504306793211
24,4,-0.2212225198745721
24,3,-0.2188057899475091
24,3,-0.1992782354354849
24,3,-0.1992782354354849
24,7,-0.1844891309738159
24,8,-0.1808435916900631
24,3,-0.1764450073242181
24,4,-0.175705432891845
24,11,-0.1725567579269409
24,7,-0.1677480936050411
24,4,-0.1629010438919061
24,3,-0.1604866981506341
24,3,-0.158051013946533
24,3,-0.158051013946533
24,6,-0.1560404300689691
24,7,-0.1453995704650879
24,4,-0.1386983394622801
24,3,-0.124652028083801
24,6,-0.124402642250061
24,6,-0.123551487922668
24,6,-0.123551487922668
24,4,-0.1188278198242181
24,7,-0.111496448516845
24,6,-0.1091463565826409
24,3,-0.1090002059936519
24,4,-0.09672999382019
24,4,-0.09297680854797297
24,6,-0.08905470371246292
24,6,-0.08778846263885498
24,6,-0.08207452297210692
24,8,-0.07708191871643
24,7,-0.06604468822479204
17,27,-1.270591020584106
17,12,-1.155194282531738
17,11,-1.07081651687622
17,10,-1.064204216003418
17,12,-1.058174133300781
17,30,-1.035657167434692
17,25,-1.034152030944824
17,6,-1.024648189544677
17,13,-0.96458625793457
17,20,-0.9126263856887812
17,11,-0.9042479991912842
17,14,-0.9004800319671631
17,6,-0.8932144641876221
17,7,-0.8551865816116331
17,4,-0.8412020206451412
17,11,-0.8076460361480711
17,10,-0.7738780975341791
17,11,-0.7540240287780762
17,17,-0.627690315246582
17,15,-0.6103644371032709
17,11,-0.538408517837524
17,9,-0.5245727300643921
17,8,-0.519408464431762
17,6,-0.5171926021575919
17,18,-0.4065581560134881
17,7,-0.400743126869201
17,9,-0.395993113517761
17,42,-0.3705508708953851
17,5,-0.363878488540649
17,9,-0.280843019485473
17,7,-0.2799029350280759
17,3,-0.2528318166732779
17,4,-0.2279713153839112
17,6,-0.2010824680328369
17,5,-0.1955698728561401
17,7,-0.1850005388259881
17,6,-0.171815633773803
17,6,-0.167306065559387
17,3,-0.160998106002807
17,3,-0.1575590372085571
17,3,-0.1534906625747681
17,7,-0.1491219997405999
17,3,-0.1430809497833249
17,4,-0.1429178714752191
17,3,-0.138750791549682
17,5,-0.132226824760437
17,5,-0.12515652179718
17,3,-0.119200348854065
17,3,-0.1151080131530759
17,10,-0.1142462491989129
17,4,-0.1119297742843619
17,6,-0.1051807403564451
17,6,-0.09923326969146706
17,4,-0.09512281417846592
17,7,-0.09383010864257812
17,3,-0.08683204650878906
17,3,-0.08650183677673295
17,4,-0.08384919166564897
17,4,-0.08384919166564897
17,4,-0.08384919166564897
17,4,-0.08262324333190896
17,4,-0.08262324333190896
17,3,-0.07782101631164506
17,7,-0.07662904262542702
17,6,-0.07514607906341507
17,6,-0.07514607906341507
17,6,-0.07326340675354004
17,4,-0.07278943061828591
17,4,-0.0716112852096551
17,3,-0.06991219520568802
17,6,-0.06869733333587602
17,3,-0.06666731834411599
17,3,-0.06291139125823908
17,4,-0.05396449565887407
17,7,-0.04263794422149592
17,5,-0.04025852680206299
17,9,-0.03968143463134699
17,6,-0.03746974468231201
33,29,-1.653233051300049
33,28,-1.031338214874267
33,12,-1.007225036621093
33,6,-0.6955587863922119
33,6,-0.664687991142273
33,5,-0.6315672397613521
33,5,-0.5076100826263419
33,4,-0.4516327381134031
33,5,-0.4163365364074701
33,3,-0.3716073036193841
33,3,-0.2997192144393921
33,3,-0.2997192144393921
33,3,-0.2933075428009031
33,3,-0.2899155616760249
33,3,-0.2899155616760249
33,3,-0.2899155616760249
33,3,-0.2899155616760249
33,3,-0.2737516164779661
33,3,-0.23069679737091
33,3,-0.23069679737091
33,5,-0.2012842893600459
33,6,-0.128761887550354
33,3,-0.1175386905670159
33,3,-0.1175386905670159
33,6,-0.103030681610107
33,6,-0.09338510036468506
33,3,-0.08828842639923096
33,3,-0.07657945156097412
33,3,-0.07657945156097412
33,3,-0.06984722614288308
33,3,-0.06984722614288308
33,3,-0.06984722614288308
33,3,-0.06700694561004594
33,3,-0.06700694561004594
33,6,-0.06455659866333008
33,7,-0.05693459510803201
33,5,-0.05279278755187901
33,3,-0.05186939239501909
33,6,-0.04631400108337402
33,7,-0.04502582550048806
33,3,-0.04014682769775391
31,7,-0.8300873041152951
31,5,-0.820626735687255
31,7,-0.7534537315368649
31,6,-0.7348089218139641
31,6,-0.7211177349090572
31,13,-0.7082381248474121
31,8,-0.6360712051391602
31,6,-0.6160266399383539
31,7,-0.6111588478088379
31,6,-0.5531530380249019
31,26,-0.494565844535827
31,3,-0.4057705402374261
31,3,-0.359464526176452
31,3,-0.359464526176452
31,3,-0.359464526176452
31,6,-0.3262178897857662
31,6,-0.296215295791626
31,3,-0.259533166885376
31,7,-0.2583949565887451
31,6,-0.2025383710861199
31,3,-0.1868695020675659
31,3,-0.1868695020675659
31,3,-0.1868695020675659
31,3,-0.18174147605896
31,3,-0.18174147605896
31,3,-0.1695189476013179
31,3,-0.1695189476013179
31,3,-0.1695189476013179
31,3,-0.1545681953430171
31,3,-0.1545681953430171
31,7,-0.1513650417327881
31,6,-0.151115655899047
31,3,-0.1208783388137811
31,3,-0.1208783388137811
31,3,-0.1208783388137811
31,7,-0.1116485595703121
31,3,-0.09228444099426204
31,6,-0.08309304714202792
31,3,-0.07494640350341797
31,3,-0.07494640350341797
31,3,-0.0716965198516839
31,3,-0.0716965198516839
31,6,-0.06991910934448198
4,19,-1.229583740234375
4,6,-1.112696647644043
4,17,-1.051531314849853
4,4,-1.049577713012695
4,7,-1.035903930664062
4,5,-0.989723801612854
4,12,-0.9562771320343012
4,13,-0.955796718597412
4,10,-0.9410357475280762
4,14,-0.940563440322876
4,15,-0.9355628490447988
4,24,-0.921276092529296
4,22,-0.8770928382873531
4,17,-0.868021965026855
4,15,-0.8601216077804561
4,63,-0.8429702520370481
4,11,-0.8363895416259761
4,8,-0.8109374046325679
4,38,-0.8057453632354732
4,25,-0.8048135042190552
4,6,-0.7783298492431641
4,8,-0.7757692337036131
4,8,-0.7692438364028931
4,4,-0.767303347587585
4,11,-0.7522602081298819
4,20,-0.6999082565307609
4,16,-0.6729588508605949
4,9,-0.6689358949661249
4,8,-0.6617312431335449
4,34,-0.654545783996582
4,15,-0.650748014450073
4,16,-0.648160457611084
4,9,-0.629328727722168
4,9,-0.6238048076629631
4,6,-0.6202676296234131
4,7,-0.5742202997207642
4,19,-0.5594038963317871
4,10,-0.5460937023162842
4,17,-0.534392714500427
4,21,-0.5179808139801021
4,15,-0.5143414735794061
4,4,-0.509585380554199
4,20,-0.4980134963989251
4,23,-0.4809427261352539
4,8,-0.4805421829223631
4,18,-0.4707756042480461
4,15,-0.4423408508300781
4,23,-0.423899173736572
4,8,-0.4121226072311401
4,91,-0.4106452465057371
4,16,-0.40540599822998
4,6,-0.403106093406677
4,8,-0.400991439819336
4,30,-0.390231132507324
4,6,-0.383489727973938
4,9,-0.381611585617065
4,5,-0.3678600788116451
4,4,-0.365191221237182
4,9,-0.361519336700439
4,28,-0.3545979261398311
4,10,-0.3410748243331909
4,13,-0.3366529941558829
4,7,-0.3297327756881709
4,15,-0.3084278106689451
4,28,-0.308225631713867
4,17,-0.301493167877197
4,3,-0.2837338447570801
4,19,-0.2800898551940909
4,9,-0.2748798131942749
4,17,-0.259142160415649
4,4,-0.251314043998718
4,5,-0.2483627796173092
4,10,-0.2477799654006949
4,17,-0.2469780445098871
4,17,-0.2379649877548211
4,3,-0.2363225221633911
4,8,-0.2334526777267449
4,28,-0.2312042713165281
4,3,-0.2294179201126089
4,7,-0.2291799783706661
4,6,-0.2248734235763549
4,10,-0.2175580263137811
4,9,-0.2163126468658441
4,16,-0.2151689529418941
4,12,-0.2107577323913569
4,11,-0.2107300758361809
4,19,-0.208696126937866
4,15,-0.2084298133850091
4,17,-0.206416010856628
4,9,-0.204832792282104
4,21,-0.2035974264144891
4,7,-0.2033501863479609
4,14,-0.202251434326171
4,9,-0.1930701732635489
4,4,-0.1915285587310791
4,13,-0.1880300045013421
4,10,-0.1878433227539061
4,9,-0.187248587608337
4,10,-0.182359337806701
4,7,-0.1799393892288199
4,3,-0.179808974266052
4,10,-0.1770504713058469
4,9,-0.175065279006958
4,3,-0.1745454072952271
4,12,-0.173888087272644
4,10,-0.170208573341369
4,4,-0.1686456203460689
4,9,-0.1682692766189571
4,3,-0.1676954030990601
4,29,-0.163347363471984
4,9,-0.162492513656616
4,18,-0.1618610620498651
4,16,-0.1567872762680049
4,10,-0.15203857421875
4,12,-0.1518213748931881
4,8,-0.151400566101074
4,9,-0.1486793756484981
4,11,-0.14850902557373
4,25,-0.148225545883178
4,15,-0.1449320316314691
4,9,-0.144496321678161
4,3,-0.1440160274505611
4,3,-0.1440160274505611
4,19,-0.1418714523315429
4,9,-0.141434788703918
4,13,-0.1390929222106929
4,10,-0.1347610950469971
4,13,-0.133620381355285
4,11,-0.1303682327270499
4,4,-0.1277036666870111
4,17,-0.1274199485778799
4,4,-0.125397205352783
4,6,-0.1252080202102661
4,8,-0.1247444152832031
4,18,-0.1247220039367669
4,8,-0.1233879327774039
4,12,-0.1229907274246209
4,7,-0.1205122470855711
4,7,-0.1193016767501831
4,4,-0.1169992685317991
4,9,-0.1164276599884031
4,9,-0.1158214807510369
4,4,-0.114511847496032
4,6,-0.1142841577529901
4,4,-0.113660812377929
4,10,-0.1100194454193111
4,17,-0.1068547964096069
4,9,-0.1052781343460081
4,11,-0.1027204990386961
4,4,-0.09958696365356401
4,11,-0.09787154197692803
4,3,-0.09760642051696712
4,18,-0.0955002307891839
4,8,-0.09450018405914308
4,5,-0.09303534030914308
4,6,-0.09300029277801493
4,6,-0.09300029277801493
4,6,-0.09300029277801493
4,24,-0.09088516235351496
4,3,-0.09001207351684504
4,9,-0.08956611156463601
4,16,-0.08734798431396396
4,6,-0.08710896968841507
4,6,-0.08710896968841507
4,8,-0.08659279346465998
4,8,-0.08378541469573908
4,4,-0.08305931091308594
4,6,-0.07929217815399102
4,5,-0.07658410072326594
4,13,-0.07434189319610596
4,5,-0.072629213333129
4,3,-0.07238888740539506
4,8,-0.07182037830352694
4,3,-0.06893622875213601
4,3,-0.0683479309082029
4,9,-0.06827366352081299
4,4,-0.06695353984832697
4,6,-0.06692552566528298
4,7,-0.065682053565979
4,7,-0.065682053565979
4,7,-0.065682053565979
4,7,-0.065682053565979
4,9,-0.06539964675903298
4,5,-0.06480324268340998
4,9,-0.0639175176620479
4,5,-0.06327307224273593
4,4,-0.06145846843719394
4,4,-0.06145846843719394
4,8,-0.06105160713195801
4,6,-0.05657625198364191
4,6,-0.05585873126983598
4,6,-0.05585873126983598
4,6,-0.05585873126983598
4,7,-0.05550527572631792
4,7,-0.05532574653625401
4,7,-0.05223476886749201
37,29,-0.9948461055755612
37,7,-0.9792881011962892
37,6,-0.9557113647460932
37,12,-0.908372402191162
37,5,-0.8864758014678951
37,10,-0.8039150238037109
37,54,-0.7894963026046751
37,7,-0.7605568170547481
37,4,-0.7279577255249019
37,17,-0.7025437355041501
37,9,-0.6614639759063721
37,4,-0.6601717472076412
37,3,-0.6498856544494629
37,3,-0.6397919654846191
37,6,-0.6267256736755371
37,6,-0.6267256736755371
37,10,-0.5928573608398431
37,20,-0.5811395645141602
37,8,-0.5640856027603149
37,4,-0.5356035232543941
37,3,-0.5084216594696039
37,6,-0.5033326148986812
37,5,-0.4417250156402579
37,6,-0.4156203269958492
37,10,-0.4042763710021969
37,4,-0.347981333732605
37,4,-0.347981333732605
37,4,-0.330140113830566
37,3,-0.3093110322952271
37,4,-0.28267502784729
37,4,-0.2166547775268551
37,6,-0.209143638610839
37,4,-0.1691780090332031
12,10,-1.161520957946777
12,6,-1.100914001464843
12,15,-1.048646450042724
12,13,-1.012012958526611
12,8,-0.999602079391479
12,6,-0.9969758987426752
12,9,-0.969880104064941
12,18,-0.927974700927734
12,21,-0.915729999542236
12,12,-0.8918211460113521
12,7,-0.8772767782211299
12,17,-0.8227251768112179
12,17,-0.8062950372695921
12,6,-0.7903883457183829
12,16,-0.7896544933319092
12,6,-0.7783126831054681
12,4,-0.7721173763275142
12,13,-0.6826044321060181
12,13,-0.6435284614562979
12,5,-0.6131184101104732
12,8,-0.544840335845947
12,11,-0.5000681877136229
12,19,-0.475821256637573
12,338,-0.4409341812133789
12,11,-0.4005129337310791
12,5,-0.3848962783813471
12,6,-0.3717508316040039
12,10,-0.369157910346984
12,7,-0.3512536287307739
12,6,-0.313876628875732
12,20,-0.3055276870727539
12,6,-0.3033748865127559
12,9,-0.3012086153030391
12,22,-0.2959280014038081
12,8,-0.242293953895568
12,4,-0.223482608795166
12,13,-0.2177816629409789
12,5,-0.194457411766052
12,5,-0.1937936544418331
12,30,-0.1908478736877439
12,6,-0.1466704607009881
12,3,-0.1363879442214959
12,3,-0.1363879442214959
12,3,-0.1363879442214959
12,7,-0.123741745948791
12,3,-0.121844053268432
12,4,-0.1154294013977051
12,3,-0.1122516393661499
12,5,-0.110327363014221
12,13,-0.10832130908966
12,6,-0.102158069610595
12,6,-0.102092981338501
12,7,-0.09916949272155696
12,3,-0.0978168249130249
12,4,-0.09722435474395708
12,4,-0.09722435474395708
12,7,-0.09717535972595193
12,3,-0.09673464298248292
12,3,-0.09605801105499198
12,5,-0.095619797706604
12,3,-0.09547567367553712
12,3,-0.0954480171203611
12,6,-0.09351372718810992
12,3,-0.09237527847289996
12,6,-0.09070694446563696
12,4,-0.08834302425384499
12,3,-0.08775913715362504
12,8,-0.08773231506347612
12,3,-0.08608448505401611
12,4,-0.0830545425415039
12,6,-0.08252823352813697
12,10,-0.07855045795440607
12,5,-0.07820689678192094
12,3,-0.07808780670165992
12,3,-0.07721185684204103
12,8,-0.07628238201141291
12,6,-0.07456707954406694
12,3,-0.07434427738189697
12,4,-0.07406401634216309
12,4,-0.07400774955749513
12,6,-0.07356560230255105
12,6,-0.07325410842895508
12,5,-0.07295167446136408
12,4,-0.07259452342986994
12,4,-0.07233440876006991
12,7,-0.07120382785797097
12,6,-0.07096815109252907
12,3,-0.06940984725952104
12,4,-0.069227814674377
12,5,-0.06753230094909601
12,4,-0.06722235679626397
12,4,-0.06722235679626397
12,3,-0.06690800189971903
12,8,-0.0667589902877801
12,3,-0.06570577621459894
12,3,-0.06570577621459894
12,3,-0.06570577621459894
12,3,-0.06570577621459894
12,7,-0.06161224842071511
12,5,-0.06135129928588801
12,6,-0.05999040603637695
12,8,-0.05584168434143
12,4,-0.05512773990631104
7,22,-0.9784137010574341
7,5,-0.9674239158630372
7,9,-0.9322912693023682
7,3,-0.9084415435791012
7,6,-0.9056808948516841
7,4,-0.8683387041091921
7,7,-0.867440938949585
7,4,-0.8282704353332521
7,4,-0.6862574815750122
7,4,-0.6394138336181641
7,90,-0.6037037372589111
7,10,-0.5986068248748779
7,3,-0.5707848072052002
7,16,-0.5477712154388419
7,4,-0.4747931957244871
7,3,-0.4689763784408569
7,5,-0.468749284744262
7,8,-0.3956755399703979
7,7,-0.3888046741485591
7,3,-0.365820407867431
7,13,-0.3371355533599849
7,17,-0.3330179452896109
7,4,-0.3203979730606079
7,18,-0.3136868476867671
7,15,-0.2973251342773431
7,19,-0.2259439229965211
7,26,-0.2133489847183221
7,6,-0.1827875375747681
7,8,-0.181978583335876
7,16,-0.179832696914672
7,15,-0.1733893156051631
7,15,-0.1717458963394161
7,4,-0.1614311933517449
7,4,-0.1589227914810181
7,5,-0.15088415145874
7,18,-0.142763614654541
7,20,-0.136475563049316
7,3,-0.1299276351928711
7,9,-0.126564502716064
7,11,-0.114149689674377
7,15,-0.1124545335769651
7,3,-0.1038349866867061
7,10,-0.1023168563842769
7,6,-0.10110318660736
7,14,-0.100717186927795
7,9,-0.09869813919067294
7,6,-0.09550261497497492
7,10,-0.09531128406524593
7,8,-0.09327340126037598
7,9,-0.09327137470245296
7,4,-0.09148132801055907
7,8,-0.09066832065582207
7,4,-0.09004127979278498
7,7,-0.0900106430053711
7,6,-0.0898275375366211
7,13,-0.08824396133422807
7,13,-0.0865863561630249
7,3,-0.08619689941406206
7,6,-0.08585262298583896
7,11,-0.08567476272583008
7,4,-0.08562302589416504
7,7,-0.08331453800201394
7,4,-0.08314132690429599
7,4,-0.08314132690429599
7,8,-0.08005380630493097
7,12,-0.07822299003601008
7,12,-0.07785546779632503
7,12,-0.077711701393127
7,9,-0.076302170753479
7,5,-0.0752338171005249
7,4,-0.07484936714172298
7,3,-0.07279443740844704
7,12,-0.07270121574401811
7,6,-0.0721578598022461
7,16,-0.06972289085388095
7,9,-0.06895303726196289
7,5,-0.06837832927703791
7,8,-0.06767785549163796
7,6,-0.06567633152008012
7,12,-0.06543147563934304
7,11,-0.06534290313720703
7,9,-0.06495988368987993
7,7,-0.064810991287231
7,6,-0.06475830078125
7,6,-0.06475830078125
7,6,-0.06475830078125
7,8,-0.06412827968597412
7,6,-0.06320261955261207
7,7,-0.06286716461181596
7,7,-0.06286716461181596
7,8,-0.06251311302184992
7,8,-0.0610265731811519
7,6,-0.060446977615356
7,4,-0.06037199497222901
7,4,-0.06037199497222901
7,4,-0.06037199497222901
7,6,-0.06013429164886407
7,4,-0.06003761291503906
7,4,-0.06003761291503906
7,4,-0.06003761291503906
7,6,-0.05993223190307595
7,6,-0.05993223190307595
7,8,-0.05950200557708697
7,8,-0.05938673019409092
7,7,-0.05866336822509699
7,7,-0.0584191083908081
7,7,-0.05821299552917392
7,6,-0.05787074565887407
7,6,-0.05787074565887407
7,6,-0.05787074565887407
7,8,-0.05553472042083697
7,6,-0.05517685413360597
7,9,-0.05447912216186501
7,7,-0.0527534484863279
7,11,-0.05259895324707009
7,7,-0.0522540807723999
7,13,-0.05134201049804599
7,8,-0.04959261417388894
7,8,-0.04959261417388894
7,8,-0.04909718036651611
7,6,-0.04901623725891091
7,7,-0.04727661609649592
7,12,-0.04108655452728205
7,19,-0.04092562198638894
9,53,-2.17471957206726
9,7,-1.955882549285888
9,27,-1.911977767944336
9,13,-1.836195468902588
9,4,-1.771565675735473
9,50,-1.577520370483398
9,23,-1.397347450256347
9,8,-1.386870861053467
9,21,-1.331767320632934
9,25,-1.303758859634399
9,50,-1.245280742645263
9,16,-1.226696014404297
9,11,-1.22311782836914
9,13,-1.221931934356689
9,19,-1.177916526794433
9,14,-1.136384487152099
9,15,-1.127353429794311
9,13,-1.11768627166748
9,18,-1.080761909484863
9,7,-1.078071594238281
9,9,-1.064538240432739
9,12,-1.050378561019897
9,22,-1.041653871536255
9,9,-1.040454387664795
9,32,-1.026075839996338
9,8,-1.016623020172119
9,9,-1.010533571243286
9,8,-1.006732702255249
9,12,-0.9983093738555899
9,9,-0.986843347549438
9,18,-0.9777309894561759
9,7,-0.938199400901794
9,6,-0.9069200754165648
9,10,-0.8989076614379881
9,20,-0.8984477519989009
9,31,-0.8615186214447021
9,6,-0.85135793685913
9,18,-0.841826200485229
9,13,-0.8047232627868649
9,11,-0.768866896629333
9,442,-0.7397532463073729
9,10,-0.6954578161239621
9,15,-0.6865773200988771
9,10,-0.6743235588073729
9,10,-0.6733037233352661
9,11,-0.6639323234558101
9,8,-0.6133232116699211
9,12,-0.603503346443176
9,15,-0.5458772182464601
9,8,-0.5249571800231929
9,42,-0.5207767486572261
9,4,-0.513000845909118
9,25,-0.496151208877563
9,10,-0.4357811212539671
9,8,-0.4349806308746329
9,7,-0.422088623046875
9,6,-0.4212512969970701
9,83,-0.4092550277709961
9,11,-0.376060724258422
9,22,-0.3306658267974849
9,14,-0.3302016258239739
9,4,-0.3181142807006831
9,12,-0.31031322479248
9,11,-0.3075035810470581
9,8,-0.3057610988616939
9,4,-0.3017885684967041
9,11,-0.2938921451568599
9,8,-0.2765710353851309
9,6,-0.27471387386322
9,3,-0.2514402866363521
9,9,-0.24727725982666
9,11,-0.2445374727249141
9,14,-0.243419885635376
9,13,-0.242833971977233
9,4,-0.2414586544036861
9,9,-0.2136073112487791
9,6,-0.1954927444457999
9,26,-0.1943879127502439
9,4,-0.1909762620925901
9,19,-0.187310934066772
9,6,-0.1608248949050899
9,11,-0.152973294258117
9,6,-0.1435045003890991
9,6,-0.1293543577194209
9,3,-0.1254596710205069
9,4,-0.1236766576766961
9,6,-0.122275710105896
9,17,-0.1183679103851309
9,8,-0.115107893943786
9,7,-0.101283073425293
9,4,-0.09955275058746292
9,5,-0.09725189208984307
9,4,-0.09512686729431108
9,8,-0.09231889247894197
9,40,-0.09100496768951394
9,15,-0.08933174610137895
9,8,-0.08571982383728005
9,6,-0.08473503589630105
9,15,-0.08372890949249201
9,8,-0.07553339004516603
9,5,-0.07486987113952592
9,5,-0.06907463073730402
9,3,-0.06677186489105202
9,4,-0.0628023147582999
9,6,-0.06225848197937012
9,8,-0.06134414672851497
9,4,-0.05564510822296098
9,5,-0.05370771884918192
9,6,-0.05059468746185303
9,5,-0.04978203773498491
9,5,-0.04932367801666193
9,7,-0.04730939865112305
9,5,-0.04675686359405496
9,3,-0.04592585563659602
9,4,-0.04322206974029497
9,4,-0.04311859607696511
9,10,-0.0374530553817749
6,40,-1.784326553344726
6,29,-1.74310040473938
6,20,-1.55744194984436
6,11,-1.29529070854187
6,10,-1.206879138946533
6,22,-1.02227520942688
6,14,-0.985833883285522
6,12,-0.9779419898986812
6,45,-0.9707560539245601
6,8,-0.945874571800232
6,8,-0.8904391527175901
6,5,-0.8854002952575679
6,12,-0.8639941215515132
6,20,-0.8280572891235352
6,10,-0.7750811576843262
6,8,-0.764273881912231
6,5,-0.7565846443176271
6,9,-0.7518308162689209
6,5,-0.7492938041687012
6,7,-0.7394642829895021
6,24,-0.6886074542999261
6,9,-0.6788454055786131
6,11,-0.6107909679412842
6,10,-0.5271223783493042
6,10,-0.4553821086883541
6,38,-0.453089714050293
6,25,-0.4022397994995111
6,4,-0.3967136144638062
6,22,-0.36416482925415
6,13,-0.3408844470977781
6,11,-0.3251223564147949
6,6,-0.320735335350036
6,5,-0.3001402616500851
6,8,-0.296148777008056
6,3,-0.2895526885986319
6,20,-0.2748842239379881
6,73,-0.2607185840606689
6,5,-0.238140702247619
6,53,-0.1963285207748411
6,6,-0.1899474859237671
6,13,-0.1871144771575921
6,4,-0.185549616813659
6,18,-0.174918889999389
6,7,-0.1593959331512451
6,13,-0.1529777050018311
6,15,-0.144694447517395
6,6,-0.1393234729766841
6,3,-0.1369996070861809
6,3,-0.1369996070861809
6,8,-0.129407882690429
6,5,-0.126269459724426
6,5,-0.1261105537414551
6,3,-0.1258305311203001
6,3,-0.1255000829696651
6,11,-0.1228009462356561
6,5,-0.1217836141586299
6,7,-0.1204732656478879
6,9,-0.1201875209808349
6,19,-0.115875124931335
6,8,-0.1144979000091551
6,6,-0.1138741970062249
6,14,-0.1122760772705069
6,11,-0.1086266040802
6,7,-0.107369422912597
6,6,-0.1064954996109
6,11,-0.106458663940429
6,7,-0.106088757514953
6,14,-0.104897499084472
6,10,-0.1043027639389029
6,6,-0.1027827262878409
6,8,-0.100334882736206
6,8,-0.100226521492004
6,8,-0.100226521492004
6,4,-0.0999093055725091
6,12,-0.09868109226226808
6,10,-0.09850597381591797
6,6,-0.09663677215576104
6,10,-0.09659862518310502
6,9,-0.09613895416259699
6,3,-0.09552764892578104
6,10,-0.09442031383514404
6,9,-0.09417843818664506
6,26,-0.09399259090423497
6,5,-0.09318959712982113
6,4,-0.0907200574874869
6,6,-0.09034097194671607
6,8,-0.08977794647216797
6,5,-0.08964014053344704
6,4,-0.08858561515808105
6,3,-0.08832240104675293
6,8,-0.08774280548095703
6,16,-0.08721160888671807
6,9,-0.08711123466491699
6,3,-0.08686029911041193
6,3,-0.0867950916290281
6,16,-0.08640420436859109
6,4,-0.0858601331710811
6,4,-0.0858601331710811
6,6,-0.08563911914825395
6,8,-0.08541476726531894
6,5,-0.08506798744201594
6,3,-0.0847698450088501
6,3,-0.0847698450088501
6,16,-0.08410525321960405
6,3,-0.08406019210815407
6,6,-0.08389496803283691
6,8,-0.08363103866577104
6,5,-0.08325922489166193
6,8,-0.0831799507141111
6,8,-0.0831799507141111
6,14,-0.08287620544433594
6,3,-0.08285427093505793
6,13,-0.08101308345794589
6,4,-0.08007872104644709
6,11,-0.07988786697387695
6,6,-0.07960319519042902
6,9,-0.07950091361999513
6,8,-0.07887196540832497
6,7,-0.07816076278686501
6,13,-0.07765126228332497
6,6,-0.07665324211120605
6,3,-0.07609844207763605
6,3,-0.07609844207763605
6,8,-0.07477498054504395
6,4,-0.0733919143676749
6,12,-0.07257473468780495
6,7,-0.07234227657318093
6,8,-0.07162678241729692
6,7,-0.07069361209869296
6,13,-0.07069134712219194
6,3,-0.07057404518127397
6,5,-0.07037293910980202
6,6,-0.069990754127502
6,7,-0.06982469558715798
6,5,-0.06946802139282204
6,6,-0.06928205490112305
6,10,-0.068489670753479
6,9,-0.06848478317260698
6,14,-0.0683789253234861
6,3,-0.06737172603607089
6,7,-0.0671387910842891
